,Real Entropy,RoG,Jump (median),Num_of_loc,Num_of_days,Frequency (top1),Random Entropy,RoG k2,RoG k4,RoG k8,Median from Home
1198,1.80763662545898,2051.6724009375253,7118.581904539643,14,29 days 23:55:18,0.6474296200435387,3.807354922057604,2494.430341594781,2436.6571761070577,2146.809208462406,8189.182495543982
1200,0.7218969374079409,832.6457043353882,1336.827229242954,4,29 days 22:50:19,0.7035275651040509,2.0,353.0513925423464,832.6457043353882,832.6457043353882,1336.827229242954
1203,2.186623469810645,912.8086531458868,10164.752346358722,6,29 days 22:41:49,0.9753941257113086,2.584962500721156,1086.5676713861744,991.3439848225656,912.8086531458868,10164.752346358722
1204,1.3731621648502066,225.19163007384725,3661.496488792098,5,29 days 23:21:33,0.9675529107118104,2.321928094887362,222.9194251184593,229.65095002150665,225.19163007384725,3661.496488792098
1205,3.5675259774583217,919.6266914919656,9276.286076523444,36,29 days 19:22:26,0.7634302342287211,5.169925001442312,965.6910689335376,1072.6077738643323,1133.8018516949487,9399.84584061079
1206,2.392154348202342,435.77193890935655,2028.018588273355,9,28 days 01:00:00,0.9171326564305762,3.169925001442312,563.3927731273078,485.7881964819125,445.1076599466544,2028.018588273355
1207,2.529831534098746,4244.089395357981,7264.339937282718,17,29 days 22:21:15,0.5875614589677407,4.087462841250339,5570.450195631454,4972.92092150134,4710.305737838998,9324.516604990502
1212,1.9054485792285545,320.04338018676003,1237.9091502724368,13,29 days 23:17:57,0.7375002751520867,3.700439718141092,310.86469898792,295.2984696889932,335.9302812697689,1237.9091502724368
1214,2.1557511795798057,3287.6425883122647,11093.98438518653,13,24 days 17:22:33,0.6259495457488298,3.700439718141092,3939.218603463392,3762.56503427214,3468.0160499254894,13395.412429731245
1215,2.004224174838124,2084.2301180809022,8206.133390095876,9,29 days 23:25:01,0.7549632206018686,3.169925001442312,2463.6537646445195,2314.635423010915,2109.464921009524,11109.410905392897
1216,2.247796655959952,1833.4602047071764,9203.1461845496,19,29 days 23:47:51,0.7716421786837424,4.247927513443585,2164.182253003456,2111.169685668956,1998.442559391288,9203.1461845496
1217,1.17572983915233,520.8074179450249,1938.2659924504,7,29 days 23:26:42,0.7053759031846307,2.807354922057604,553.4761083425783,536.9998867918575,520.8074179450249,1938.2659924504
1219,1.8241653675719267,885.5441009991014,5819.823918465333,10,29 days 23:02:54,0.8408648931805697,3.321928094887362,983.1432753079372,986.5411784502415,908.234277007571,5819.823918465333
1222,2.4849010733361223,4645.207225575474,10110.335865471125,19,29 days 23:44:12,0.5959756886392091,4.247927513443585,5632.860447965831,5510.325658249393,5051.163717687897,28953.200431362395
1224,3.364825637830008,7121.215118287686,5244.968317631508,41,29 days 23:23:59,0.6666927944169503,5.357552004618084,12153.775343928774,10803.459880199654,9962.719922816445,33033.73386884036
1225,2.663789042460354,402.5950948690125,2563.2846003674103,8,29 days 12:43:59,0.9722740774911728,3.0,496.87782974698285,469.0583214499404,402.5950948690125,2563.2846003674103
1226,2.3703703703703702,483.0570338142264,2278.649373509545,7,29 days 23:49:30,0.9290001041919912,2.807354922057604,632.6861882345283,554.7166378953386,483.0570338142264,2278.649373509545
1227,2.061306865356277,3037.412374282834,12001.442185944408,8,22 days 23:22:09,0.2974302859195467,3.0,3195.4530418901754,3230.0478488408485,3037.412374282834,12001.442185944408
1229,2.3529411764705883,1851.008628010846,25010.25795332041,11,29 days 23:42:08,0.9228650892653134,3.4594316186372973,2205.68851806288,2175.5389497050346,1940.4967218214097,25251.950591423138
1231,1.79683969335322,6317.799056829922,25475.8511536316,16,21 days 15:44:05,0.4611978867424354,4.0,7874.645646023262,7707.530307123699,6923.04010133868,25475.8511536316
1234,1.8282829437913883,853.4398951314857,161.76681130713052,11,25 days 02:59:18,0.7894592580103356,3.4594316186372973,926.3014675405068,842.2000979892468,867.3023542287614,4747.670925215495
1237,2.111482209337576,2542.45949001126,9601.422386008397,14,29 days 21:21:39,0.3957898918837916,3.807354922057604,2948.305704021033,2865.7289670244345,2653.0160119852867,9601.422386008397
1240,1.8038933528090173,717.3847712423858,3591.779563436402,10,29 days 20:16:05,0.6213556765099968,3.321928094887362,740.3843440039071,737.9775342800903,733.8210373970728,3591.779563436402
1241,1.4265883936002677,760.4502359162449,4838.310805017606,9,29 days 23:43:00,0.886716995113818,3.169925001442312,834.4003475487295,804.0977741434488,768.6584328974058,4838.310805017606
1245,1.712611253490213,199.66273415845583,1279.7175188150152,7,28 days 17:24:23,0.924471656977037,2.807354922057604,224.1439750857693,189.4924699172385,199.66273415845583,1279.7175188150152
1246,2.4135151128642724,6739.83375470946,2875.9351667631654,17,29 days 23:45:44,0.4464568545785182,4.087462841250339,9062.932336745129,8294.261321681777,7232.589734879563,31034.133129805294
1248,3.132057826984161,756.6179244570479,12735.852586472172,15,29 days 12:45:44,0.8873035307249257,3.906890595608519,754.0598891257793,815.8590163641566,861.4291700972784,13594.893016972184
1250,3.5638110313386315,1316.536348628398,1850.3136936261749,47,29 days 23:40:20,0.5917084166402915,5.554588851677638,1905.892929366958,1833.493208855609,1640.303745780025,10836.721430183652
1251,2.002335795121532,5864.270047168145,8152.6755509919585,13,29 days 23:40:43,0.7119049668389786,3.700439718141092,7142.042425347647,6767.956523549648,6239.194866115028,29940.75938366169
1252,2.6945997901020897,204.1221304353054,2565.3021701549865,20,29 days 23:32:31,0.9167873388587108,4.321928094887363,146.85755946197534,146.57300599985842,177.3804659458707,3090.348147020733
1253,1.001414415921323,175.93064722312195,4779.995682080445,2,29 days 23:32:49,0.9390160243579196,1.0,175.93064722312195,175.93064722312195,175.93064722312195,4779.995682080445
1259,1.3535290654946883,1905.186924458756,7032.9916344299245,8,29 days 23:25:53,0.6073519480855444,3.0,2003.0854245604803,2001.6235891743247,1905.186924458756,7032.9916344299245
1260,2.121610179563139,3498.8694312269445,18426.43516723244,15,29 days 22:39:31,0.7346398827135895,3.906890595608519,4271.413929993759,4102.663810531946,3782.091379283407,19378.5188456342
1261,2.3926964627985856,1514.783956235108,12871.594814582151,16,29 days 22:49:42,0.8480412955959968,4.0,1941.977444509064,1870.6864505745243,1656.749001013763,17924.022106012573
1264,1.654510774130881,126.6311819623858,2839.788878855151,4,29 days 23:34:26,0.9802807680162564,2.0,133.571384106375,126.6311819623858,126.6311819623858,2839.788878855151
1265,2.134567406949994,2592.6127623971083,12550.481029870132,8,28 days 15:46:26,0.7195690928785542,3.0,3114.128722650521,2898.997135282463,2592.6127623971083,12550.481029870132
1266,0.927744213668972,3175.2642966545427,9889.196721235325,8,29 days 23:42:45,0.5365776843762845,3.0,3348.8909351182665,3273.1479353332,3175.2642966545427,9889.196721235325
1267,2.9666003509028505,1051.678799341315,9383.781546549386,27,29 days 21:22:21,0.4423848450034288,4.754887502163468,329.4741042383583,1260.2041720113982,1166.2704834548997,7242.621171881394
1268,1.336603773165569,8422.590245775351,13849.568405260266,9,29 days 23:48:39,0.6546839659648234,3.169925001442312,9944.32832682203,8740.381296253325,8483.397764906427,13849.568405260266
1271,1.46410580759292,108.75332588260264,1385.8926258651466,5,29 days 23:41:56,0.9568314835370966,2.321928094887362,116.9689044965927,111.33700403591622,108.75332588260264,1385.8926258651466
1272,1.0919383096313309,3782.586965100776,14321.759914770066,7,29 days 23:34:47,0.6074189911009011,2.807354922057604,4357.943032704385,3867.538529514976,3782.586965100776,14321.759914770066
1274,1.9080409161149088,3843.3565186132696,11003.554540290905,14,29 days 23:44:37,0.654241460211333,3.807354922057604,4603.102719854298,4269.215659629093,4053.802011748273,12162.123389171104
1275,1.847807624769547,4451.094518001393,18171.98414837989,11,29 days 23:32:37,0.5922809095425843,3.4594316186372973,5215.840888263377,4917.760923575275,4609.70842801512,24938.509147702072
1276,1.513318235807536,1826.9240277309475,8290.18717949826,7,29 days 23:23:34,0.7905525261659717,2.807354922057604,1738.8900049934186,1942.204244101544,1826.9240277309475,8290.18717949826
1277,1.8225329853950007,930.2065435603909,4585.434226575846,17,29 days 23:50:32,0.7247849837464383,4.087462841250339,1085.1795009378668,1035.9568008419365,1005.1214490480412,4585.434226575846
1278,2.596042650036962,565.6303974377622,4988.1946111009975,21,29 days 23:49:40,0.8865874553326799,4.392317422778761,590.8910546903026,591.290411832843,631.1495288028381,5039.328216992272
1279,1.8038933528090173,6759.638400327736,24296.95802013852,10,29 days 22:37:21,0.7333467076865036,3.321928094887362,8371.108229824755,7542.2722521072,6914.940628514526,22247.391424586447
1280,2.5376079265685685,349.0604888491021,10833.53888762547,10,29 days 23:43:59,0.9233504397270748,3.321928094887362,320.50307087443326,347.30334504270684,347.5770934081711,10833.53888762547
1281,2.565779982917277,520.8679027861323,3079.0030955371385,19,29 days 06:06:26,0.8966670174625117,4.247927513443585,154.72853793286242,482.1053194711327,438.9197979892599,3093.263024728377
1282,2.289001331134349,1132.1787134349324,4550.97063443264,14,29 days 23:45:32,0.8971766008061342,3.807354922057604,893.1036123357435,1044.651920488274,1257.080381706587,7634.777303455743
1283,1.3089556330999617,4252.285224488049,14387.723823528926,11,29 days 23:38:47,0.5444382985934064,3.4594316186372973,4526.01240448611,4509.411942756782,4368.607270239186,14387.723823528926
1285,2.3455828133113004,656.3754515017057,4334.642548127012,8,29 days 23:37:47,0.8497124485701945,3.0,760.5564285822442,741.2312574955937,656.3754515017057,4334.642548127012
1286,1.5010255823868948,725.7016554270522,3295.9354550558173,8,29 days 23:45:52,0.8012193032288342,3.0,805.8028956903601,773.2640353355059,725.7016554270522,3295.9354550558173
1287,2.219478390130896,4327.607802079937,11253.28081681614,16,29 days 21:59:54,0.5975435566625426,4.0,2406.8485962839,4825.945332677703,4630.005128564844,13155.678153777671
1288,2.43213495344511,1785.3359547435184,4981.181126492304,23,29 days 23:40:36,0.6212292094134866,4.523561956057013,2167.9948287363272,2139.086653725146,2068.950408364376,8241.953779054393
1289,2.4753153929708662,628.0842139625371,5437.650210573547,13,29 days 23:25:02,0.8776559885277513,3.700439718141092,701.5490555013148,749.5169637285168,662.9419037512199,6162.434728115783
1290,3.0249155893176,4061.7746057194495,7856.867170256912,29,29 days 23:41:40,0.665213246362268,4.857980995127572,5204.056806514461,5474.890134526053,4900.379063779319,31521.42631724216
1292,2.275314324473812,496.0173668835697,3168.0697244932585,16,29 days 22:36:32,0.7803066263830735,4.0,559.2087662383301,527.1089033379778,530.6618784142296,3356.391959789855
1293,2.3188516919867004,766.3312775908622,7573.957368501143,13,29 days 23:03:28,0.8946028135584839,3.700439718141092,908.1825015822342,874.8686651777343,829.8398138135923,7756.067244145819
1295,2.182997204613042,3940.4065843379135,28244.31759855412,16,29 days 22:27:22,0.6771093262481819,4.0,4754.582539047249,4435.027482643119,4263.02190518547,28244.31759855412
1296,2.345107702110464,1942.568373973893,2601.9057209995653,13,29 days 23:36:17,0.798732097135117,3.700439718141092,2469.997460683594,2329.5635832403427,2069.1240004495894,5348.806119272905
1297,1.156940890192905,4244.0021100923,16691.671378242878,7,29 days 17:44:27,0.7396226532584385,2.807354922057604,4668.703576634175,4412.323515775433,4244.0021100923,16691.671378242878
1298,1.716750998350762,282.4733858052222,3134.447059794539,12,29 days 23:46:43,0.9388311143511334,3.584962500721156,262.7571651819016,296.5819211350372,288.4271139283422,3134.447059794539
1300,2.2454584296169653,276.6679135698728,2061.305562941515,15,29 days 23:49:57,0.8407360971707538,3.906890595608519,264.3368816232202,259.8745957791564,281.16964147330066,2061.305562941515
1302,2.144776707321795,962.3225788983832,3826.748352672987,10,28 days 05:21:14,0.5581076525728796,3.321928094887362,913.6880076447434,1046.333938706009,984.748780337067,3010.9925810257228
1303,1.6066945606694558,1894.232283806028,7437.322382761411,14,29 days 23:46:14,0.6894897833954802,3.807354922057604,2207.436672014483,2080.4344118717154,1989.6485219438407,7437.322382761411
1304,2.099386082917001,830.7799475021618,3224.025677549204,16,29 days 23:33:20,0.6581002933909821,4.0,962.0675630484704,993.4158627602172,909.1508462119144,5001.675271178045
1305,1.7035796858812455,568.1174859216601,2478.27948161157,10,29 days 21:50:49,0.7349717461436572,3.321928094887362,638.8661370485024,628.2473869287671,579.1190506471518,2478.27948161157
1306,2.523834885747133,1849.2063893373709,2855.46154910742,11,25 days 21:02:27,0.8735697733240836,3.4594316186372973,2524.004699414744,2307.830957358311,1970.1525886864404,2875.6054637476545
1307,2.044671879802997,2764.1894174948984,12061.263799221206,11,29 days 22:43:27,0.5669904270955439,3.4594316186372973,2115.315750208568,3053.516560137912,2858.42299248516,15106.861894227864
1308,2.236754328143457,202.46412288864988,4970.387035621109,12,29 days 20:51:46,0.8024509572186835,3.584962500721156,58.52843145252282,186.47764126882456,196.3761898470994,4557.32530783434
1309,2.5155973255699675,483.63395855657967,6374.233469245755,16,29 days 20:25:22,0.8515172992979781,4.0,384.908941889324,529.6691231484713,546.7664741866662,6374.233469245755
1312,2.4107807703378854,976.3711752614812,3189.9465818830704,15,29 days 23:31:20,0.8646821965192952,3.906890595608519,1141.3337331896746,1179.1242234565636,1071.949819218168,9426.27470762039
1313,1.160964047443681,41.8338921769456,813.083381321672,2,29 days 23:34:37,0.976782654314244,1.0,41.8338921769456,41.8338921769456,41.8338921769456,813.083381321672
1314,1.5116526503387098,9931.450451335197,52113.48477456057,3,29 days 14:44:24,0.7180587212701629,1.584962500721156,10727.132472478836,9931.450451335197,9931.450451335197,52113.48477456057
1315,2.056039939110701,2313.5251653283817,6031.800391016843,18,29 days 23:37:04,0.7260493996813123,4.169925001442312,2799.614096725447,2662.781744143417,2566.815000040452,9473.399810862686
1319,2.066994880195119,1751.7599416667404,5917.369270957603,18,28 days 19:13:14,0.6570169354209985,4.169925001442312,1541.213423027725,2088.3596073485623,1968.4063541686087,5917.369270957603
1322,2.188265088650452,1416.4884017292572,1296.9191152749238,18,29 days 22:01:09,0.6770633250659898,4.169925001442312,1545.3593184901624,1522.191346525796,1536.9142411482187,10576.3271501968
1323,2.072739416505694,1742.0858332916205,7899.699699027136,16,29 days 06:09:43,0.7176830447866767,4.0,2084.1452095480167,2025.975511078773,1856.178268922572,7899.699699027136
1324,1.1195985589872206,1602.789172716424,162.54400925117756,11,29 days 23:46:32,0.6936676247842691,3.4594316186372973,1959.732250095051,1676.110434005824,1617.2558275955998,7149.819757374029
1326,2.427843164975213,3866.2287074261817,787.191027204457,13,29 days 23:44:52,0.574101961643971,3.700439718141092,5771.377814227878,4593.444441713401,4230.575668226639,926.2997776424528
1327,2.6026976805132094,1622.566975215869,9323.859248491222,18,27 days 20:05:22,0.7216623522632116,4.169925001442312,1884.500261811584,2003.2808836681693,1902.8503914463247,12654.207143035792
1329,1.3310981579657368,497.365318685059,1648.5171209507905,9,29 days 15:11:21,0.6517667396664663,3.169925001442312,407.52553474636136,523.5145308416802,500.7454664123052,1648.5171209507905
1330,2.601048124732783,258.13260262912087,3876.9936219139536,10,25 days 19:45:17,0.9510496311937026,3.321928094887362,165.51473898091808,296.0131742190973,269.75077010137363,3876.9936219139536
1334,2.5844855397130466,3260.1062661387577,11775.836648335164,21,29 days 23:09:16,0.633704473926942,4.392317422778761,4072.338295185664,3751.2299075904416,3571.2015526487826,14797.891059357891
1336,2.535544012816412,866.7696381135314,1872.901416891709,16,29 days 23:54:01,0.8908151244713292,4.0,1030.6211318958697,1092.1402343016016,933.9536235636052,5591.969534062069
1337,1.7777777777777777,3752.6369405494497,19417.157180414004,10,29 days 23:28:47,0.7849684590755588,3.321928094887362,4562.375304030952,3969.3150189803214,3812.41672532171,19417.157180414004
1338,2.5129825183183754,3000.323823521696,4182.316491189793,19,29 days 22:50:50,0.6998968255501671,4.247927513443585,3970.380313652612,3612.104530181659,3408.26163491922,4313.985520996971
1339,1.0743710347982085,1494.3631683282083,5555.909483937415,5,22 days 20:05:41,0.7515580488165823,2.321928094887362,1585.2052576243957,1516.769693154283,1494.3631683282083,5555.909483937415
1340,2.3703703703703702,2811.198702213865,9306.573283278502,17,28 days 04:03:06,0.7559933371298874,4.087462841250339,3498.200077231172,3389.302917825732,3031.75665407843,13696.08688930151
1341,1.75790203046068,2741.6944976383456,11037.626414165528,9,24 days 20:19:49,0.7165562148865119,3.169925001442312,2604.913678496239,3087.600336854258,2766.4645861529543,11037.626414165528
1343,2.1831602274241626,1135.458851510372,6044.747583181795,19,29 days 23:41:39,0.7346419138685066,4.247927513443585,1383.5192258364186,1301.3716353720736,1234.5606916732404,7038.723581920017
1344,2.392865746585867,402.8180163361607,3612.83189742152,10,29 days 23:23:47,0.967663863261909,3.321928094887362,458.06165684060994,410.3422583991554,420.7999454991034,4498.712436997679
1345,1.5017901328923382,866.8421803349574,3998.241226364065,9,29 days 22:13:16,0.7337577100212098,3.169925001442312,765.9712918287619,968.9596153048952,871.5418899969166,3998.241226364065
1346,2.1341667428055,535.0724212657966,1530.3208548109424,10,27 days 19:24:06,0.8515341003210627,3.321928094887362,560.1566084400338,653.1227293851238,550.7955450540055,1583.2467168546332
1347,1.213411426304344,2698.1818156678632,9290.510077002593,9,29 days 22:58:21,0.6041897754550185,3.169925001442312,2905.452150369368,2824.6205794930665,2722.094569550629,9290.510077002593
1348,1.773022275011813,1836.3049384275475,7310.558862900082,19,29 days 23:25:42,0.7215377796105087,4.247927513443585,2395.105162877004,2215.660470258116,2028.3982673851008,8320.794907002051
1349,1.6250881336508056,967.5226289615644,9180.106788749645,7,29 days 23:56:34,0.8910210456540913,2.807354922057604,1022.93490867742,1048.040487380967,967.5226289615644,9180.106788749645
1350,1.7088247351654984,97.15525999083806,977.1605185563844,10,29 days 23:37:54,0.8305989097817787,3.321928094887362,90.37707936429946,106.5450206281551,99.15701396662412,977.1605185563844
1353,2.1327192431135287,524.5173371990311,3292.6543909825414,9,25 days 08:56:46,0.6528674768703306,3.169925001442312,386.5180831346931,419.679143099584,529.9505869491556,3345.0534370107225
1354,1.582378961451944,3325.2868323913613,23125.57684381021,6,29 days 23:09:37,0.8985162865487024,2.584962500721156,3766.907054524312,3478.255182154045,3325.2868323913613,23125.57684381021
1355,2.1714646344142428,3463.012911773814,992.5436895518428,6,24 days 18:27:00,0.8414977430117475,2.584962500721156,4304.890046085076,3686.64952401087,3463.012911773814,992.5436895518428
1356,2.3714222814571007,254.9943134868479,1699.5793276726286,16,23 days 14:31:21,0.5983767438872929,4.0,205.39391292928588,253.8709151664414,276.11383864692897,1780.8871229968006
1359,2.6581405445037656,113.224797824685,3224.5572919832093,11,29 days 23:22:08,0.9700146115731072,3.4594316186372973,73.51887771718297,87.26513069749006,117.01281804070796,3538.038729443406
1360,2.594314858244663,3289.3370342123385,9795.812406688954,18,29 days 21:39:55,0.7043298194957027,4.169925001442312,2601.33258417515,3835.4308160424566,3603.8886138396447,22462.217535702217
1363,2.074561979708329,427.9081770172919,1033.326744775592,10,28 days 22:14:01,0.6623686951358433,3.321928094887362,332.4084310808246,295.3667833402651,437.19920281440784,1735.0261614788892
1364,1.8010633604875297,1341.0951803849546,5819.975828318768,15,29 days 22:55:42,0.720827914388005,3.906890595608519,957.4928879457328,1466.4643202669963,1402.338674902681,5819.975828318768
1365,2.2786019680440623,3158.284297881223,8774.689175835007,17,29 days 23:30:54,0.349407432630159,4.087462841250339,5687.767065045386,4020.4270498653054,3492.511859337239,16673.325897873117
1366,1.523809523809524,2493.7912201204454,10990.206762316426,7,29 days 23:47:25,0.740713054921476,2.807354922057604,2700.938812833665,2618.750922778701,2493.7912201204454,10990.206762316426
1368,1.4427572883826552,1693.822614439358,3205.168660681544,5,29 days 22:39:11,0.9002798831610525,2.321928094887362,1983.504271727147,1733.6457846214955,1693.822614439358,3205.168660681544
1371,1.8650694918187751,1674.6354750707785,8993.841254512141,8,29 days 23:36:50,0.8929719255310525,3.0,1931.6656059402865,1834.030672431272,1674.6354750707785,10693.536458719036
1373,2.404390035677657,1279.0495147746442,6962.523209452362,20,27 days 16:57:04,0.7145780140895905,4.321928094887363,1597.939472271598,1459.8490733938256,1411.6620337809034,6962.523209452362
1375,1.8020131204157632,1495.6003320827892,2332.562573288564,9,26 days 00:08:48,0.6728515555460611,3.169925001442312,456.5457720004279,1553.2453831603257,1511.6209873705766,2332.562573288564
1376,2.179945420096491,170.58132577154944,1533.330069548162,13,21 days 15:48:06,0.8656763316777873,3.700439718141092,151.98159828298205,140.20991691873843,150.08786389236613,1533.330069548162
1377,2.6408020060720823,5057.966821562716,13807.477595016142,18,28 days 19:24:55,0.4316114893163981,4.169925001442312,3805.888356838245,6063.379015637765,5606.582696267916,20425.376367184832
1378,1.9195643938836109,6151.607823615808,11718.750254483884,12,29 days 22:22:02,0.3604385253286581,3.584962500721156,10159.175873990507,7497.856866517049,6374.914970280019,11718.750254483884
1379,2.253975343620299,204.2181579610944,6152.392270672538,7,29 days 20:29:00,0.8965433017748726,2.807354922057604,205.48323279391485,206.4096283064389,204.2181579610944,6152.392270672538
1381,2.187021144556065,1095.9695316998364,7204.098511669742,12,29 days 22:42:38,0.8647744146731917,3.584962500721156,602.1221588742518,1155.737672857579,1091.2382172520618,11104.402852298244
1382,2.6193503605377955,720.3464250853804,4063.452497196258,10,29 days 23:17:04,0.8433956740958607,3.321928094887362,691.5369936794625,825.9808081553016,758.7814782066624,4067.7600671561054
1383,2.782608695652174,217.30972220019012,4148.267549581149,9,29 days 23:45:30,0.9736678591965668,3.169925001442312,158.70331829746868,165.32007297179825,224.15270215313527,3564.228684180509
1384,2.605981145121405,1338.7179486897246,18218.25765753596,18,29 days 21:27:54,0.9004411365014321,4.169925001442312,841.1562408385678,1036.8116128945535,1433.8403611999186,18218.25765753596
1385,1.362487613750113,782.2215817656125,1373.6262348142343,4,22 days 18:13:54,0.7174225018485237,2.0,246.6174723485676,782.2215817656125,782.2215817656125,1373.6262348142343
1386,1.7064857433553589,8861.72113516491,33191.652628510965,12,29 days 20:49:16,0.5393988737310874,3.584962500721156,10248.26847452886,9682.355052821977,9165.640282589458,33191.652628510965
1387,1.6623442462550622,7066.138300596742,31649.979595959987,9,28 days 23:39:50,0.5314547654319016,3.169925001442312,7919.899256507965,7793.941255034773,7156.260464052876,31649.979595959987
1388,1.879099171690158,1849.86891045906,6275.745560693637,7,29 days 19:18:28,0.8585740869897496,2.807354922057604,1812.1819448050903,2116.4626481191203,1849.86891045906,19114.424112763023
1389,2.044295623057495,1659.5745684384976,7898.68575522668,15,29 days 23:26:34,0.766366640231599,3.906890595608519,2231.4770118939064,1979.634129758968,1798.6440291503989,7745.103325341017
1390,1.238955402710055,4287.462510390783,15588.530220713448,9,29 days 17:54:02,0.6668377403949041,3.169925001442312,4517.895690686761,4469.585217564551,4323.033562224869,15588.530220713448
1394,1.619746004439253,1950.8561384835664,7593.755005701464,7,29 days 23:36:58,0.8505981970325227,2.807354922057604,1548.032857731205,2024.3890070732373,1950.8561384835664,12174.176744641094
1395,2.679680145964169,1635.3373890964142,2709.901842379554,19,29 days 10:39:57,0.5219023450106269,4.247927513443585,2313.550185306747,1981.1589571034049,1928.2077705574648,2797.499815074515
1396,2.040037744888457,1576.862397556307,11707.387096102764,9,27 days 03:32:38,0.5442304134026956,3.169925001442312,1977.0022362635607,1774.8162795208325,1611.6047403305884,12034.92531386626
1397,1.6159736814245529,1636.1864557751196,21085.14196543312,6,26 days 22:00:26,0.9306380303625776,2.584962500721156,1558.5614536839375,1737.346934763238,1636.1864557751196,21085.14196543312
1398,1.2198471824828674,412.9400375510254,4067.669482614549,7,29 days 23:40:02,0.8590251204067312,2.807354922057604,354.21365597886967,397.6151766320757,412.9400375510254,4067.669482614549
1399,1.2739860637853866,170.97324333372424,1568.1022377631073,4,24 days 21:00:47,0.9278770657816436,2.0,197.33704768363785,170.97324333372424,170.97324333372424,1568.1022377631073
1400,1.6585200677766874,332.21708718978806,3032.3956359143413,3,24 days 19:53:14,0.984035942669987,1.584962500721156,342.60812761797,332.21708718978806,332.21708718978806,5962.193573484484
1402,2.665981014549765,3751.8479619142768,12438.67427939104,21,29 days 20:25:56,0.6132552664515059,4.392317422778761,3849.10072371622,4463.605606009577,4168.652865628984,22219.570179034807
1403,1.8008033728697346,523.3395355903318,6766.961624384354,6,28 days 03:04:14,0.9274726016292948,2.584962500721156,518.4245943683385,543.2121021253885,523.3395355903318,11524.263202599035
1404,2.919036385498553,661.9777339755104,5580.845692768797,20,27 days 21:40:22,0.7424753880626608,4.321928094887363,895.4768268367699,831.6336224120499,741.3689289126401,6165.665835145263
1405,2.789898977459864,1431.9496340418953,2982.7220476665416,14,29 days 23:48:17,0.8738755148483559,3.807354922057604,2015.1745949189008,1859.9952880160413,1601.561472575566,2982.7220476665416
1408,1.8279413667526805,299.30798616550953,839.2001666598056,10,29 days 23:02:55,0.6634039964072898,3.321928094887362,145.73264978555443,330.20286738630625,306.0299503112633,839.2001666598056
1409,2.2134979983188416,1181.8294250162944,6239.740512591464,20,29 days 23:38:08,0.7061602940994824,4.321928094887363,1429.9310262488464,1360.9641327662675,1288.567188955232,6239.740512591464
1411,1.2510946862029582,518.9498437737731,1322.896655456314,9,24 days 18:52:16,0.4639716539904069,3.169925001442312,456.364975355136,558.9000158606233,522.5986772698238,1322.896655456314
1412,2.179945420096491,600.0426524174984,1621.174585703629,15,29 days 23:55:50,0.7466075045818462,3.906890595608519,277.0478811475957,676.8307563671752,646.7131947978414,1638.296452408502
1414,1.2582909466274634,853.8176342776285,2990.2504774462614,10,29 days 23:41:04,0.5519977119601801,3.321928094887362,912.3837182160304,958.3898838325476,866.7181094792826,2990.2504774462614
1415,1.8081966557523048,297.08780456578904,3140.9568149755896,7,29 days 23:23:34,0.9308073861675008,2.807354922057604,282.9908885921749,274.88036581519015,297.08780456578904,3140.9568149755896
1416,1.4014598540145986,2210.5531639933697,10227.207460793394,9,29 days 21:33:11,0.6532749610849526,3.169925001442312,2505.2422072109143,2301.2371300004306,2227.940822481173,10227.207460793394
1417,1.5250286565502629,2777.901274037813,14232.374171135843,9,29 days 23:32:23,0.7606405792591946,3.169925001442312,2692.8028882774806,2954.181008878737,2810.775202487945,14232.374171135843
1418,1.6046608933689028,2438.046493836082,11097.083251062728,9,29 days 23:12:23,0.4964418728513643,3.169925001442312,2760.452658681478,2501.6827806533606,2450.45242799491,11097.083251062728
1419,1.654510774130881,70.01960835098251,2596.889591523526,4,24 days 19:33:48,0.9834782941267558,2.0,46.94154793640772,70.01960835098251,70.01960835098251,2596.889591523526
1420,1.7734067528987063,1094.9564748851028,5734.593775814714,13,29 days 23:38:10,0.802015293223041,3.700439718141092,1200.2792548424054,1196.148418313359,1142.5338698651651,5734.593775814714
1421,2.336177348587764,1726.4359457666358,22943.19951345162,9,28 days 15:01:04,0.932262386870144,3.169925001442312,1932.3171444608088,1938.8869603980424,1771.2814964339668,25229.38154091176
1423,2.5089181123891424,808.7394033893524,4897.673158221427,12,23 days 19:04:47,0.8966840103566004,3.584962500721156,405.7082186344169,942.113692246886,855.4547221405479,3291.255354001678
1425,1.924228653433368,329.24318379871363,6229.023354656206,5,29 days 23:33:55,0.983439074904408,2.321928094887362,402.5558802973128,342.50849303568305,329.24318379871363,6229.023354656206
1426,1.3561229377343929,366.2946113197026,1823.456357076812,6,27 days 00:53:49,0.7797223407757352,2.584962500721156,412.6888823650841,372.3797939507713,366.2946113197026,1823.456357076812
1427,1.7082277807360815,348.1283500902462,1550.8225042851857,20,29 days 23:53:50,0.6828783429733412,4.321928094887363,393.6532566381428,367.7080075563864,346.50340971566374,1550.8225042851857
1431,2.1818181818181817,122.31560502105611,2450.9118899463683,5,27 days 23:20:29,0.9834891090763972,2.321928094887362,148.22700324336157,127.20604677087287,122.31560502105611,1885.4341002750189
1432,2.879528934135219,617.6590323877119,5384.160722478033,22,29 days 23:37:11,0.8201839629032464,4.459431618637297,94.65204206005406,284.65805971403,685.8827642511924,5168.555171776754
